




2,13,22,28,36,42,47,50,55
0,5,12,18,22,27,30,35,41,46,53
0,3,9,13,20,25,28,33,40,46,53,58,
12,22,34,50
12,32,53 
12,33,52
12,33,52
12,33,52
12,33,52
12,33,52
10,24,44,55
2,11,18,27,34,42,48,55
5,14,20,28,35,44,51,57
13,19,29,48,58
16,28,36,46
3,13,35,56
16,36,58
48
